rent_price,m2,Deposit,Type_of_building,room_number,Building_material,Year_of_construction,floor,windows,Number_of_floors,Heating,media,security,link_2,Additional_information,Equipment,location,latitude,longitude
2400.0,42.0,,,2.0,,2020.0,2.0,plastikowe,,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-na-zoliborzu-artystycznym-ID46Hl4,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Żoliborz, Zygmunta Hübnera",,
4500.0,100.0,,,3.0,,,6.0,,,,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/komfortowy-przestronny-apartament-piekny-taras-ID46bLE,"balkon, piwnica, garaż/miejsce parkingowe, taras","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Mokotów, Pory 59",,
3000.0,34.0,,apartamentowiec,2.0,,2018.0,4.0,,11.0,,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/w-centrum-eleganckie-z-garazem-i-komorka-ID40UOb,"balkon, garaż/miejsce parkingowe, winda, pom. użytkowe",meble,"Warszawa, Wola, Grzybowska",,
1900.0,56.45,,blok,2.0,,,10.0,,10.0,miejskie,,,https://www.otodom.pl/pl/oferta/2-pokoje-oddzielna-kuchnia-balkon-metro-ID47rux,"balkon, winda",meble,"Warszawa, Żoliborz, Gąbińska",,
2800.0,36.56,,apartamentowiec,2.0,,2019.0,4.0,,7.0,,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/mokotow-nowe-mieszkanie-design-2-pokoje-ID470vA,"balkon, garaż/miejsce parkingowe, winda",,"Warszawa, Mokotów, Mariana Zdziechowskiego",,
6700.0,118.7,6700.0,apartamentowiec,3.0,,2002.0,5.0,,5.0,,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/apartament-na-powislu-czerniakowska-178a-ID471Y2,"balkon, garaż/miejsce parkingowe, winda, oddzielna kuchnia","zmywarka, piekarnik","Warszawa, Śródmieście, Powiśle, Czerniakowska",,
8000.0,75.0,,,2.0,,2009.0,,,13.0,,"telewizja kablowa, internet",monitoring / ochrona,https://www.otodom.pl/pl/oferta/apartament-na-wynajem-srodmiescie-ID47jEQ,"garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście",,
4200.0,62.41,,,1.0,,2020.0,,,2.0,,,,https://www.otodom.pl/pl/oferta/bialoleka-lokal-do-wynajecia-ID47hHc,"garaż/miejsce parkingowe, winda",,"Warszawa, Białołęka, Strumykowa",,
2200.0,30.0,,apartamentowiec,1.0,cegła,,2.0,drewniane,6.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/stylowy-apartament-przy-porcie-praskim-za-2200-zl-ID47h8H,winda,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Praga-Północ, Wrzesińska",,
28000.0,165.0,,apartamentowiec,4.0,,2019.0,,,52.0,miejskie,"internet, telefon","system alarmowy, monitoring / ochrona",https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-warszawe-na-zlotej-44-ID47gVf,"klimatyzacja, garaż/miejsce parkingowe, winda, pom. użytkowe","zmywarka, lodówka, meble, kuchenka, pralka","Warszawa, Śródmieście, Złota",,
20000.0,180.0,,apartamentowiec,5.0,,2012.0,3.0,drewniane,5.0,miejskie,"telewizja kablowa, internet, telefon",monitoring / ochrona,https://www.otodom.pl/pl/oferta/rezydencja-foksal-180sqm-4-sypialnie-ID474Dk,"balkon, garaż/miejsce parkingowe, winda, pom. użytkowe",,"Warszawa, Śródmieście, Mikołaja Kopernika",,
3800.0,67.0,,apartamentowiec,3.0,inne,2007.0,2.0,,5.0,miejskie,,,https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-na-mokotowie-ID47drn,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Mokotów, Bukowińska",,
2900.0,72.0,,blok,2.0,,1997.0,5.0,,7.0,,,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-powislu-72mkw-ID47cxr,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Powiśle, Fabryczna",,
5000.0,57.0,,kamienica,2.0,cegła,1913.0,5.0,,6.0,,"telewizja kablowa, internet, telefon",,https://www.otodom.pl/pl/oferta/mieszkanie-57-m-warszawa-ID47cpw,"balkon, winda",meble,"Warszawa, Śródmieście",,
2700.0,52.0,2700.0,blok,2.0,cegła,1957.0,3.0,plastikowe,7.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-woli-blisko-metra-ID4dnGE,"balkon, piwnica, winda, oddzielna kuchnia","lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Wola, ul. Górczewska",,
3105.0,86.0,3900.0,blok,3.0,,2006.0,1.0,plastikowe,3.0,miejskie,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/mieszkanie-targowek-z-widokiem-na-las-brodnowski-ID4cYRm,"balkon, garaż/miejsce parkingowe","zmywarka, lodówka, piekarnik, kuchenka","Warszawa, Targówek, Targówek Mieszkaniowy, ul. Ludwika Kondratowicza",,
4300.0,82.0,6500.0,kamienica,3.0,cegła,,1.0,,4.0,gazowe,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/wysoki-standard-3-pok-gorny-mokotow-ID4dqJ9,"balkon, oddzielna kuchnia","zmywarka, lodówka, piekarnik, kuchenka, pralka","Warszawa, Mokotów, Górny Mokotów, ul. Ludwika Narbutta",,
5500.0,81.3,,apartamentowiec,4.0,,2000.0,7.0,plastikowe,11.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/apartament-z-garazem-al-jana-pawla-mila-ID46r4U,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Aleja Jana Pawła II",,
3000.0,53.9,,blok,3.0,żelbet,1964.0,8.0,plastikowe,10.0,miejskie,,,https://www.otodom.pl/pl/oferta/wolaul-anielewicza3-pok-53-9-m2balkon-ID47c0o,"balkon, winda, oddzielna kuchnia",meble,"Warszawa, Wola, Mordechaja Anielewicza",,
3800.0,78.0,3700.0,,4.0,,,2.0,,3.0,,,,https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-stegny-ID47bws,balkon,,"Warszawa, Mokotów, Stegny, Cypryjska",,
4800.0,90.0,,apartamentowiec,3.0,,2003.0,6.0,,6.0,,,,https://www.otodom.pl/pl/oferta/mieszkanie-90-m-warszawa-ID47aRG,,,"Warszawa, Śródmieście, Zimna",,
2200.0,28.0,,kamienica,1.0,,1956.0,4.0,,7.0,,,,https://www.otodom.pl/pl/oferta/mieszkanie-28-m-warszawa-ID47aRH,winda,,"Warszawa, Śródmieście, Marszałkowska",,
2500.0,50.0,2750.0,blok,2.0,inne,1997.0,2.0,plastikowe,10.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/bliska-wola-garaz-blisko-metra-r-daszynskiego-ID46Nmo,"balkon, piwnica, garaż/miejsce parkingowe, winda, taras","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Wola, Dzielna",,
13000.0,250.0,,apartamentowiec,5.0,,2005.0,,,16.0,miejskie,internet,monitoring / ochrona,https://www.otodom.pl/pl/oferta/apartament-z-tarasem-na-xv-pietrze-ID478s5,"klimatyzacja, balkon, winda, oddzielna kuchnia, taras","zmywarka, lodówka, meble, kuchenka, pralka","Warszawa, Wola, Żelazna",,
7200.0,94.0,,,3.0,,,6.0,,6.0,,,,https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-ID478n9,"balkon, garaż/miejsce parkingowe",,"Warszawa, Śródmieście, Krzysztofa Kamila Baczyńskiego",,
1927.0,36.88,,apartamentowiec,2.0,,2017.0,3.0,,6.0,miejskie,,,https://www.otodom.pl/pl/oferta/promocja-2-pok-na-zoliborzu-powazkowska-13-ID476TS,,,"Warszawa, Żoliborz, Powązkowska  13",,
1600.0,38.0,1600.0,,2.0,cegła,1960.0,1.0,plastikowe,3.0,miejskie,,,https://www.otodom.pl/pl/oferta/mieszkanie-38-m-warszawa-ID476R9,balkon,meble,"Warszawa, Praga-Południe, Saska Kępa, Brazylijska",,
7500.0,80.0,7000.0,apartamentowiec,3.0,,2011.0,3.0,drewniane,,miejskie,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona, rolety antywłamaniowe",https://www.otodom.pl/pl/oferta/apartament-klasy-premium-city-center-ID3XOcE,"klimatyzacja, piwnica, garaż/miejsce parkingowe, winda, pom. użytkowe","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Śródmieście, ul. Mikołaja Kopernika",,
28000.0,165.0,,apartamentowiec,4.0,,2017.0,,,52.0,,"telewizja kablowa, internet, telefon",,https://www.otodom.pl/pl/oferta/najbardziej-nowoczesny-i-prestizowy-zlota-44-ID476sA,"klimatyzacja, piwnica, garaż/miejsce parkingowe, winda",,"Warszawa, Centrum",,
11000.0,115.0,,,3.0,,,1.0,,3.0,,,,https://www.otodom.pl/pl/oferta/ogrody-krasinskich-premium-ratusz-arsenal-ID476b5,,,"Warszawa, Śródmieście, Świętojańska",,
2300.0,33.0,,kamienica,2.0,cegła,1960.0,2.0,,5.0,miejskie,,,https://www.otodom.pl/pl/oferta/mieszkanie-33-m-warszawa-ID475ld,winda,,"Warszawa, Śródmieście",,
3000.0,50.0,,,2.0,cegła,1950.0,1.0,,3.0,,"telewizja kablowa, internet",,https://www.otodom.pl/pl/oferta/wszystko-czego-potrzebujesz-blisko-rynku-ID2kGvd,,meble,"Warszawa, Śródmieście, Stare Miasto, Świętojańska",,
2350.0,54.0,,apartamentowiec,2.0,pustak,,1.0,,2.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/narozny-apartament-z-przestronnym-balkonem-ID472aZ,"garaż/miejsce parkingowe, winda",,"Warszawa, Ursynów, Taneczna",,
4500.0,63.0,,,2.0,,1930.0,5.0,,5.0,,,,https://www.otodom.pl/pl/oferta/paryski-widok-na-dachy-kamienic-ID442Y1,winda,,"Warszawa, Śródmieście",,
2500.0,33.0,3000.0,apartamentowiec,2.0,inne,2018.0,2.0,,4.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/mieszkanie-z-podziemnym-parkingiem-wlochy-rakow-ID42HOM,"garaż/miejsce parkingowe, winda",meble,"Warszawa, Włochy, Wagonowa",,
2600.0,83.0,,,3.0,,1995.0,2.0,,2.0,,,,https://www.otodom.pl/pl/oferta/do-wynajecia-ID46YKt,,meble,"Warszawa, Bielany, Fortowa",,
3000.0,60.0,,kamienica,2.0,cegła,1952.0,4.0,,5.0,miejskie,,,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-metrze-politechnika-ID46XIX,,,"Warszawa, Śródmieście, Śródmieście Południowe, Nowowiejska",,
2400.0,58.0,,blok,3.0,wielka płyta,1985.0,2.0,,3.0,miejskie,,,https://www.otodom.pl/pl/oferta/3-pokoje-58m2-ul-mandarynki-wynajem-metro-natolin-ID46XzL,"balkon, garaż/miejsce parkingowe",,"Warszawa, Ursynów, Mandarynki",,
6900.0,90.0,10000.0,apartamentowiec,3.0,,2008.0,2.0,drewniane,4.0,,,,https://www.otodom.pl/pl/oferta/piekny-apartament-na-wilanowie-ID46WXA,balkon,meble,"Warszawa, Wilanów, Prymasa Augusta Hlonda",,
2050.0,40.0,,blok,2.0,,2016.0,5.0,,8.0,miejskie,"telewizja kablowa, internet",monitoring / ochrona,https://www.otodom.pl/pl/oferta/mieszkanie-40-m-warszawa-ID46UJZ,"balkon, garaż/miejsce parkingowe, winda",,"Warszawa, Praga-Południe, Kapelanów AK",,
4500.0,87.0,,kamienica,2.0,cegła,1938.0,1.0,,4.0,miejskie,,,https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-w-kamienicy-w-centrum-ID46RhM,balkon,meble,"Warszawa, Śródmieście, Śródmieście Południowe, Nowogrodzka",,
2000.0,30.0,1000.0,apartamentowiec,1.0,,2020.0,1.0,plastikowe,5.0,gazowe,internet,"teren zamknięty, domofon / wideofon",https://www.otodom.pl/pl/oferta/nowa-kawalerka-garaz-osiedle-zamkniete-warszawa-ID4d5Tb,"balkon, garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Włochy",,
2300.0,56.0,3000.0,blok,2.0,beton komórkowy,2008.0,1.0,plastikowe,6.0,miejskie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-bezposrednio-przy-metrze-ID4dpur,"klimatyzacja, balkon, piwnica, garaż/miejsce parkingowe, winda, tylko dla niepalących","zmywarka, lodówka, meble, kuchenka, telewizor, pralka","Warszawa, Ursynów, Kabaty, ul. Melchiora Wańkowicza",,
2200.0,37.0,3000.0,blok,2.0,beton,,1.0,plastikowe,3.0,miejskie,,domofon / wideofon,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-warszawa-bielany-magiera-ID2seqi,"balkon, piwnica, tylko dla niepalących, oddzielna kuchnia, pom. użytkowe","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Bielany, Słodowiec, Magiera 6",,
12000.0,145.0,,apartamentowiec,3.0,cegła,2001.0,6.0,plastikowe,6.0,miejskie,,,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-ID46Rch,balkon,,"Warszawa, Śródmieście, Stare Miasto, Bednarska",,
2500.0,65.0,,blok,3.0,,2012.0,1.0,,10.0,miejskie,"telewizja kablowa, internet",monitoring / ochrona,https://www.otodom.pl/pl/oferta/mieszkanie-65-m-warszawa-ID46R80,"balkon, winda, oddzielna kuchnia, pom. użytkowe",,"Warszawa, Mokotów, Józefa Elsnera",,
6000.0,78.5,,apartamentowiec,3.0,,2006.0,1.0,,4.0,,,,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-ID46R5t,oddzielna kuchnia,,"Warszawa, Śródmieście, Bednarska",,
2800.0,51.0,,blok,3.0,wielka płyta,1974.0,7.0,,10.0,miejskie,,,https://www.otodom.pl/pl/oferta/trzy-pokojowe-na-bielanach-z-internetem-w-cenie-ID46R0P,"balkon, winda, oddzielna kuchnia",meble,"Warszawa, Bielany, Antoniego Czechowa",,
3000.0,50.0,3500.0,kamienica,2.0,cegła,1956.0,1.0,,3.0,miejskie,,,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-starym-miescie-ID46Qki,,meble,"Warszawa, Śródmieście, Nowe Miasto, Świętojańska",,
3500.0,82.0,,,3.0,,2000.0,2.0,,4.0,,"telewizja kablowa, internet, telefon",monitoring / ochrona,https://www.otodom.pl/pl/oferta/mieszkanie-82-m-warszawa-ID46PhB,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Śródmieście, Powiśle, Franciszka Salezego Jezierskiego",,
5200.0,90.0,5200.0,apartamentowiec,3.0,cegła,2007.0,1.0,drewniane,7.0,miejskie,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/mieszkanie-90-m-warszawa-ID46PbX,"winda, taras",,"Warszawa, Centrum, Chłodna",,
2000.0,54.0,,blok,2.0,wielka płyta,,7.0,,10.0,miejskie,,,https://www.otodom.pl/pl/oferta/funkcjonalne-dwupokojowe-ID46P5o,"balkon, winda, oddzielna kuchnia",,"Warszawa, Ursynów, Imielin, Marii Grzegorzewskiej",,
6000.0,90.0,,,3.0,,,2.0,,4.0,,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/komfortowy-apartament-kruczkowskiego-powisle-ID3C5jq,"balkon, garaż/miejsce parkingowe, winda, pom. użytkowe","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Śródmieście, Śródmieście Północne, ul. Leona Kruczkowskiego",,
9000.0,97.0,,apartamentowiec,3.0,,2010.0,8.0,,14.0,,"internet, telefon",monitoring / ochrona,https://www.otodom.pl/pl/oferta/apartament-na-wynajem-w-atelier-residence-ID46NQt,"balkon, garaż/miejsce parkingowe, winda, taras","zmywarka, lodówka, meble, kuchenka, pralka","Warszawa, Śródmieście, Śródmieście Północne, Bagno",,
3500.0,39.0,,apartamentowiec,2.0,,2017.0,8.0,,8.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/mokotow-design-2-pokoje-1-msc-postojowe-ID46N9M,"balkon, winda",,"Warszawa, Mokotów, Konstruktorska",,
5000.0,80.0,,kamienica,3.0,,1912.0,4.0,,6.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/kamienica-ordynacka-idealne-na-biuro-ID46tHy,"balkon, winda",,"Warszawa, Śródmieście, Okólnik",,
2000.0,30.0,,kamienica,1.0,cegła,1960.0,4.0,plastikowe,6.0,miejskie,,,https://www.otodom.pl/pl/oferta/wygodna-kawalerka-w-swietnym-punkcie-ID46GS4,winda,,"Warszawa, Śródmieście, Mokotowska",,
8500.0,58.0,,apartamentowiec,2.0,,2013.0,,,44.0,,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-cosmopolitan-tower-ID44EkH,winda,,"Warszawa, Wola",,
1870.0,31.02,1750.0,,1.0,,2020.0,1.0,,7.0,,,,https://www.otodom.pl/pl/oferta/wygodna-kawalerka-wysoki-standard-z-garazem-ID46Gc7,garaż/miejsce parkingowe,,"Warszawa, Wola, Fort Wola",,
6500.0,105.0,,,3.0,,,1.0,,,,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/apartament-patria-kruczkowskiego-ID3tUiU,"balkon, garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Śródmieście, Powiśle, ul. Leona Kruczkowskiego",,
6000.0,66.0,,kamienica,3.0,cegła,1939.0,1.0,,6.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/3-pokojowe-w-centrum-do-zamieszkania-lub-na-biuro-ID46FYh,"balkon, piwnica, winda",,"Warszawa, Śródmieście, Aleja Solidarności",,
2399.0,54.0,2399.0,blok,2.0,,,3.0,plastikowe,4.0,miejskie,internet,,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-bielanach-blisko-metra-ID46FS8,balkon,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Bielany, ul. Skalbmierska",,
3500.0,56.0,,apartamentowiec,2.0,,2005.0,6.0,,7.0,miejskie,,,https://www.otodom.pl/pl/oferta/mieszkanie-56-m-warszawa-ID46FLI,"balkon, winda",meble,"Warszawa, Praga-Południe, Meksykańska",,
3250.0,53.42,5250.0,apartamentowiec,2.0,,2009.0,2.0,drewniane,4.0,,,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-wilanow-ID46tKd,garaż/miejsce parkingowe,meble,"Warszawa, Wilanów, Sarmacka",,
2900.0,49.0,,apartamentowiec,2.0,,2019.0,1.0,,3.0,miejskie,internet,monitoring / ochrona,https://www.otodom.pl/pl/oferta/wygodne-mieszkanie-w-nowym-budynku-ID46e5X,"balkon, garaż/miejsce parkingowe, winda","zmywarka, lodówka, meble, kuchenka, pralka","Warszawa, Mokotów, Białego Dębu",,
1900.0,37.0,,apartamentowiec,2.0,cegła,2008.0,,,4.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/2-pokojowe-37m-ul-plaskowickiej-na-ursynowie-ID46Bq5,"balkon, winda",meble,"Warszawa, Ursynów, Imielin, Filipiny Płaskowickiej",,
1800.0,18.0,1800.0,blok,1.0,,,7.0,,,,,,https://www.otodom.pl/pl/oferta/bez-prowizji-kawalerka-na-powislu-widok-na-wisle-ID46Bb6,"winda, oddzielna kuchnia","meble, piekarnik, telewizor, pralka","Warszawa, Śródmieście, Ludna",,
9000.0,130.0,,,4.0,,2006.0,8.0,,,,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/mieszkanie-130-m-warszawa-ID46Baz,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Mokotów",,
3200.0,54.0,3200.0,blok,3.0,wielka płyta,,1.0,plastikowe,4.0,miejskie,"telewizja kablowa, internet",domofon / wideofon,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-ursynow-imielin-blisko-metra-ID4dkfR,"balkon, tylko dla niepalących, oddzielna kuchnia","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Ursynów, imielin ul. Magellana",,
4000.0,125.0,10400.0,kamienica,4.0,cegła,1935.0,4.0,drewniane,5.0,miejskie,,"drzwi / okna antywłamaniowe, domofon / wideofon",https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-z-widokiem-na-park-125m2-ID40wt2,"balkon, winda, oddzielna kuchnia","zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","Warszawa, Śródmieście, Powiśle",,
2900.0,46.0,3450.0,apartamentowiec,2.0,cegła,2020.0,2.0,plastikowe,6.0,miejskie,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/nowe-mieszkanie-z-klimatyzacja-premium-mokotow-ID47n87,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, taras","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Mokotów, ul. Taśmowa",,
,,,,,,,,,,,,,https://www.otodom.pl/pl/oferta/kawalerka-ul-chmielna-10-rowniez-dla-firmy-ID46ehV,,,,,
3200.0,37.0,3200.0,,2.0,,2018.0,7.0,,12.0,,,,https://www.otodom.pl/pl/oferta/apartament-premium-w-sercu-stolicy-ID46v0K,"klimatyzacja, balkon, winda, oddzielna kuchnia",,"Warszawa, Wola, Mirów",,
1700.0,24.0,,apartamentowiec,1.0,,2019.0,3.0,,,,,,https://www.otodom.pl/pl/oferta/komfortowe-klimatyzacja-al-jerozolimskie-ID46tDt,,,"Warszawa, Włochy, Aleje Jerozolimskie ",,
16000.0,150.0,,apartamentowiec,5.0,,2009.0,,aluminiowe,21.0,miejskie,"telewizja kablowa, internet",monitoring / ochrona,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-z-jacuzzi-w-platinum-towers-ID46rgY,"garaż/miejsce parkingowe, winda",,"Warszawa, Wola, Grzybowska",,
2300.0,66.0,,,3.0,,2018.0,,,2.0,,,,https://www.otodom.pl/pl/oferta/przytulne-3pok-66m2-stara-milosna-centrum-ID46pzD,,,"Warszawa, Wesoła",,
12900.0,75.0,,apartamentowiec,2.0,,2015.0,,,52.0,miejskie,"telewizja kablowa, internet, telefon",monitoring / ochrona,https://www.otodom.pl/pl/oferta/spelnienie-marzen-apartament-na-zlotej-44-ID46528,"klimatyzacja, garaż/miejsce parkingowe, winda, pom. użytkowe","zmywarka, meble, kuchenka, pralka","Warszawa, Śródmieście, Złota",,
3000.0,59.0,,,3.0,,,,,,,,,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-na-mokotowie-ID46oiP,balkon,,"Warszawa, Mokotów, Jana III Sobieskiego",,
9500.0,147.0,,apartamentowiec,4.0,cegła,2007.0,7.0,,10.0,miejskie,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/powisle-luxury-apartment-147-m2-4-pokoje-ID46o7U,"garaż/miejsce parkingowe, winda",,"Warszawa, Śródmieście, Powiśle, Leona Kruczkowskiego ",,
5000.0,40.0,12000.0,,1.0,,,8.0,,44.0,,,,https://www.otodom.pl/pl/oferta/studio-cosmopolitan-wyjatkowa-oferta-ID45J6B,"winda, oddzielna kuchnia",,"Warszawa, Śródmieście",,
8700.0,100.0,,,3.0,,,,,,,,"teren zamknięty, domofon / wideofon, monitoring / ochrona",https://www.otodom.pl/pl/oferta/highest-quality-apartment-in-powisle-ID43jc3,"klimatyzacja, balkon, garaż/miejsce parkingowe, winda, oddzielna kuchnia, taras","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","Warszawa, Śródmieście",,
3600.0,45.0,,apartamentowiec,2.0,,2018.0,2.0,,5.0,,,monitoring / ochrona,https://www.otodom.pl/pl/oferta/premium-2-pok-w-nowym-apartamentowcu-klimatyzacja-ID45I91,"balkon, garaż/miejsce parkingowe, winda",meble,"Warszawa, Włochy, Instalatorów",,
3500.0,73.38,3500.0,kamienica,2.0,,1924.0,,,3.0,,,,https://www.otodom.pl/pl/oferta/stara-ochota-2-pok-parter-ID46kQx,,,"Warszawa, Ochota",,
6500.0,78.0,,apartamentowiec,4.0,cegła,2018.0,3.0,,4.0,,"telewizja kablowa, internet, telefon",,https://www.otodom.pl/pl/oferta/apartament-4-pokojowy-na-powislu-ID46jQZ,winda,meble,"Warszawa, Śródmieście, Powiśle, Solec",,
4900.0,50.0,,kamienica,2.0,cegła,1894.0,2.0,,4.0,,,,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-zrewitalizowanej-kamienicy-ID45UhU,pom. użytkowe,meble,"Warszawa, Śródmieście, Wilcza",,
